Month,Region,Category,Total_Sales_Amount,Total_Qty_Sold,Avg_Unit_Cost,Avg_Unit_Price,Avg_Discount_Sales,Num_Transactions,New_Customers,Returning_Customers,Online_Txn,Retail_Txn,Inventory_Level,Units_Sold_Online,Units_Ordered,Demand_Forecast,Avg_Price,Avg_Discount_Inv,Weather_Mode,Holiday_Days,Competitor_Pricing,Seasonality,COGS,Gross_Profit,Profit_Margin_Pct,Avg_Revenue_Per_Txn,Transport_Cost_Est,Net_Profit,Net_Profit_Margin,Spot_Sales_Ratio,Online_Sales_Ratio,Price_vs_Competitor,Fulfillment_Rate,Inventory_Coverage,Year,MonthNum,Quarter,Recommended_Price,Recommended_Order_Qty,Sales_Growth_MoM,Profit_Growth_MoM
2023-07-01,West,Clothing,146708.04,192,450.44,850.795,0.0887,2,0,2,0,2,197.0,306,338,294.0,1525.11,0.213,Rainy,0,1542.4,Autumn,900.88,145807.16,99.38593685799361,73354.02,18.0176,145789.1424,99.37365559515348,1.0,0.0,-691.6050000000001,1.0,30.78125,2023,7,3,750.7333333333333,338.0,-5.368468024616002,-5.042235376584636
2023-08-01,West,Clothing,370715.39999999997,220,1215.9233333333334,2105.7166666666667,0.21396666666666667,3,0,3,2,1,358.0,216,312,272.0,2044.84,0.2032,Cloudy,1,2064.08,Autumn,3647.7700000000004,367067.62999999995,99.01601875724612,123571.79999999999,72.95540000000001,366994.67459999997,98.99633913239106,0.3333333333333333,0.6666666666666666,41.63666666666677,0.7941176470588235,48.81818181818182,2023,8,3,2026.538888888889,313.0,152.6892186685883,151.7297712013977
2023-09-01,West,Clothing,433228.24,295,985.8625,1767.1575,0.15875,4,1,3,0,4,273.0,145,212,185.0,1272.62,0.2398,Rainy,0,1253.15,Autumn,3943.45,429284.79,99.08975232085517,108307.06,78.869,429205.921,99.07154736727227,1.0,0.0,514.0074999999999,0.7837837837837838,27.76271186440678,2023,9,3,1643.1041666666667,213.0,16.86275779209605,16.95153927446118
2023-10-01,West,Clothing,276562.68,239,869.9233333333333,1537.8166666666666,0.2282,3,1,2,0,3,329.0,227,293,255.0,2248.62,0.1189,Cloudy,1,2297.93,Winter,2609.77,273952.91,99.05635496445146,92187.56,52.1954,273900.71459999995,99.03748206374047,1.0,0.0,-760.1133333333332,0.8901960784313725,41.29707112970711,2023,10,4,1449.8722222222223,293.0,-36.16236097628354,-36.184311259769416
2023-11-01,West,Clothing,265189.73,277,712.8733333333333,1305.8433333333332,0.2664666666666667,3,2,1,1,2,201.0,222,302,263.0,599.38,0.2702,Rainy,1,536.77,Winter,2138.62,263051.11,99.19355097197769,88396.57666666666,42.7724,263008.33759999997,99.17742199141723,0.6666666666666666,0.3333333333333333,769.0733333333333,0.844106463878327,21.768953068592058,2023,11,4,1188.1222222222223,302.0,-4.112250430896902,-3.9767610741385018
2023-12-01,West,Clothing,461455.43999999994,426,793.215,1440.15,0.254025,4,1,3,1,3,218.0,329,400,348.0,1862.49,0.2461,Sunny,1,1766.65,Winter,3172.86,458282.57999999996,99.31242331870656,115363.85999999999,63.45720000000001,458219.12279999995,99.2986717850807,0.75,0.25,-326.5,0.9454022988505747,15.352112676056338,2023,12,4,1322.025,400.0,74.00954403475579,74.22228016850521
2024-01-01,West,Clothing,214856.82,155,1062.4866666666667,1824.3533333333332,0.24966666666666668,3,0,3,1,2,337.0,178,236,206.0,1693.98,0.1355,Cloudy,1,1613.18,Spring,3187.46,211669.36000000002,98.51647250480576,71618.94,63.7492,211605.61080000002,98.48680195490188,0.6666666666666666,0.3333333333333333,211.17333333333318,0.8640776699029126,65.2258064516129,2024,1,1,1770.8111111111111,237.0,-53.43931366374183,-53.819995659072475
2024-02-01,West,Clothing,222568.22,205,659.65,1197.2425,0.194825,4,1,3,2,2,287.0,157,184,160.0,2200.04,0.2958,Sunny,0,2161.82,Spring,2638.6,219929.62,98.81447584924747,55642.055,52.772,219876.848,98.79076536623242,0.5,0.5,-964.5775000000001,0.98125,42.0,2024,2,1,1099.4166666666667,184.0,3.589087839985705,3.9087986224607185
2024-03-01,West,Clothing,303502.5,194,1095.0666666666668,1846.5666666666666,0.14796666666666666,3,2,1,2,1,204.0,197,273,238.0,2183.07,0.1615,Cloudy,0,1946.38,Spring,3285.2000000000007,300217.3,98.91757069546378,101167.5,65.70400000000002,300151.59599999996,98.89592210937306,0.3333333333333333,0.6666666666666666,-99.8133333333335,0.8277310924369747,31.546391752577318,2024,3,1,1825.1111111111115,274.0,36.363807914714876,36.508958869557716
2024-04-01,West,Clothing,471686.24,254,1097.09,2016.4399999999998,0.08793333333333332,3,1,2,0,3,228.0,199,250,218.0,696.72,0.0582,Windy,0,672.43,Summer,3291.2699999999995,468394.97,99.30223319637223,157228.74666666667,65.82539999999999,468329.1446,99.28827786029967,1.0,0.0,1344.0099999999998,0.9128440366972477,26.929133858267715,2024,4,2,1828.4833333333333,251.0,55.41428489056928,56.03086934776786
2024-05-01,West,Clothing,421087.72,226,1104.6766666666665,2017.5566666666666,0.08973333333333333,3,1,2,0,3,325.0,188,254,221.0,1339.05,0.0969,Sunny,0,1444.11,Summer,3314.0299999999997,417773.68999999994,99.21298346102327,140362.57333333333,66.28059999999999,417707.40939999995,99.19724313024373,1.0,0.0,573.4466666666667,0.8506787330316742,43.141592920353986,2024,5,2,1841.1277777777775,254.0,-10.727156255395542,-10.809008105450301
2024-06-01,West,Clothing,361080.13,369,699.3525,1211.6575,0.164025,4,1,3,1,3,138.0,343,392,341.0,835.91,0.2386,Rainy,0,848.98,Summer,2797.41,358282.72000000003,99.22526614798771,90270.0325,55.9482,358226.77180000005,99.20977147094747,0.75,0.25,362.6775,1.0,11.21951219512195,2024,6,2,1165.5875,392.0,-14.250615049994797,-14.239785137026562
2024-07-01,West,Clothing,480184.62,385,870.315,1548.3174999999999,0.19972499999999999,4,3,1,0,4,328.0,263,357,311.0,2405.83,0.3037,Windy,0,2188.32,Autumn,3481.26,476703.36,99.2750163468376,120046.155,69.6252,476633.7348,99.26051667377435,1.0,0.0,-640.0025000000003,0.8456591639871383,25.558441558441558,2024,7,3,1450.525,358.0,32.985611808658646,33.05363315115577
2024-08-01,West,Clothing,303536.93,286,715.0525,1305.5425,0.2115,4,2,2,0,4,142.0,238,340,296.0,559.15,0.1949,Cloudy,1,538.32,Autumn,2860.21,300676.72,99.05770609197371,75884.2325,57.2042,300619.5158,99.0388602138132,1.0,0.0,767.2225,0.8040540540540541,14.895104895104895,2024,8,3,1191.7541666666668,340.0,-36.787452709335014,-36.92861124776601
2024-09-01,West,Clothing,426543.17,270,1029.3625,1938.8625,0.16105,4,2,2,0,4,305.0,261,318,277.0,1918.32,0.1188,Rainy,0,1958.86,Autumn,4117.45,422425.72,99.03469325273689,106635.7925,82.349,422343.371,99.01538711779162,1.0,0.0,-19.997499999999945,0.9422382671480144,33.888888888888886,2024,9,3,1715.6041666666667,319.0,40.524307865932485,40.491002347626036
2024-10-01,West,Clothing,298869.0,240,940.9525,1648.2475,0.259075,4,0,4,0,4,204.0,152,195,170.0,2445.63,0.2649,Rainy,1,2710.02,Winter,3763.81,295105.19,98.74064891306894,74717.25,75.2762,295029.9138,98.7154618913303,1.0,0.0,-1061.7725,0.8941176470588236,25.5,2024,10,4,1568.2541666666666,195.0,-29.932297356912308,-30.144537819678487
2024-11-01,West,Clothing,614608.33,414,940.5775000000001,1725.3175,0.1279,4,1,3,0,4,261.0,312,427,372.0,1425.27,0.3118,Windy,1,1422.42,Winter,3762.3100000000004,610846.0199999999,99.38785242302198,153652.0825,75.24620000000002,610770.7737999998,99.37560947148242,1.0,0.0,302.89750000000004,0.8387096774193549,18.913043478260867,2024,11,4,1567.6291666666668,428.0,105.64472394259693,107.01994788706064
2024-12-01,West,Clothing,357156.0,325,788.7033333333333,1466.9366666666665,0.24426666666666666,3,1,2,1,2,333.0,351,496,432.0,2468.18,0.2437,Windy,1,2469.48,Winter,2366.1099999999997,354789.89,99.33751357950028,119052.0,47.322199999999995,354742.5678,99.3242638510903,0.6666666666666666,0.3333333333333333,-1002.5433333333335,0.8125,30.738461538461536,2024,12,4,1314.5055555555555,497.0,-41.88884488435097,-41.91886989075834
2022-01-01,West,Electronics,1521725.46,134,9435.885,12724.005000000001,0.11825,2,1,1,2,0,322.0,159,227,198.0,10690.52,0.1356,Sunny,1,10022.39,Spring,18871.77,1502853.69,98.75984397343262,760862.73,377.4354,1502476.2545999999,98.73504085290128,0.0,1.0,2701.6150000000016,0.803030303030303,72.08955223880596,2022,1,1,15726.475,228.0,,
2022-02-01,West,Electronics,2537961.8499999996,211,9108.466666666667,13201.103333333333,0.0835,3,0,3,1,2,149.0,241,278,242.0,17891.35,0.0358,Sunny,0,17461.24,Spring,27325.4,2510636.4499999997,98.92333290983078,845987.2833333332,546.508,2510089.942,98.9017995680274,0.6666666666666666,0.3333333333333333,-4260.136666666669,0.9958677685950413,21.18483412322275,2022,2,1,15180.77777777778,278.0,66.78184841567938,67.06353490213755
2022-03-01,West,Electronics,1232976.68,128,7794.330000000001,10978.546666666667,0.11570000000000001,3,1,2,2,1,173.0,194,228,199.0,9367.77,0.0627,Sunny,0,8282.91,Spring,23382.99,1209593.69,98.10353347477748,410992.2266666666,467.6598,1209126.0302,98.06560414427304,0.3333333333333333,0.6666666666666666,2695.636666666667,0.9748743718592965,40.546875,2022,3,1,12990.550000000001,229.0,-51.41862829813615,-51.829374319687226
2022-04-01,West,Electronics,1304630.45,124,9291.165,12459.419999999998,0.1739,2,0,2,1,1,179.0,242,279,243.0,10109.67,0.0563,Sunny,0,10910.25,Summer,18582.33,1286048.1199999999,98.57566332289728,652315.225,371.64660000000003,1285676.4733999998,98.54717658935523,0.5,0.5,1549.1699999999983,0.9958847736625515,43.306451612903224,2022,4,2,15485.275000000001,279.0,5.811445679572791,6.331055761601445
2022-05-01,West,Electronics,3804618.6799999997,246,13031.406666666668,18327.63333333333,0.15346666666666667,3,0,3,2,1,275.0,203,296,258.0,9467.18,0.1837,Rainy,0,8414.68,Summer,39094.22,3765524.4599999995,98.97245365992893,1268206.2266666666,781.8844,3764742.5755999996,98.95190273312751,0.3333333333333333,0.6666666666666666,9912.953333333331,0.7868217054263565,33.53658536585366,2022,5,2,21719.011111111115,297.0,191.62424347829682,192.8219232046811
2022-06-01,West,Electronics,2157057.76,213,9041.643333333333,12451.116666666669,0.15863333333333332,3,1,2,1,2,307.0,154,206,180.0,5936.08,0.1284,Windy,0,5388.79,Summer,27124.93,2129932.8299999996,98.7425033069119,719019.2533333333,542.4986,2129390.3313999996,98.71735337305014,0.6666666666666666,0.3333333333333333,7062.326666666669,0.8555555555555555,43.23943661971831,2022,6,2,15069.405555555557,207.0,-43.30423252823855,-43.43862060580247
2022-07-01,West,Electronics,2166516.52,166,10277.7,15021.48,0.1247,2,1,1,0,2,364.0,201,250,218.0,18202.23,0.1546,Windy,0,18945.76,Autumn,20555.4,2145961.12,99.0512234820162,1083258.26,411.10800000000006,2145550.012,99.03224795165652,1.0,0.0,-3924.279999999999,0.9220183486238532,65.78313253012048,2022,7,3,17129.500000000004,251.0,0.4385028614162012,0.7588876666579036
2022-08-01,West,Electronics,1191454.23,138,7236.0,9617.225,0.11610000000000001,2,0,2,1,1,334.0,279,323,281.0,11181.6,0.1253,Cloudy,1,11129.59,Autumn,14472.0,1176982.23,98.7853498996768,595727.115,289.44,1176692.79,98.76105689767034,0.5,0.5,-1512.3649999999998,0.9928825622775801,72.60869565217392,2022,8,3,12060.0,323.0,-45.00599376920514,-45.15658999236602
2022-09-01,West,Electronics,1443987.62,116,10474.14,14476.98,0.13025,2,1,1,1,1,243.0,250,302,263.0,4086.21,0.1817,Sunny,0,4126.39,Autumn,20948.28,1423039.34,98.54927565099207,721993.81,418.9656,1422620.3744,98.52026116401191,0.5,0.5,10350.59,0.9505703422053232,62.8448275862069,2022,9,3,17456.9,302.0,21.19539161819084,20.89989727905106
2022-10-01,West,Electronics,2913644.35,288,7814.4075,11191.045,0.09775,4,2,2,1,3,378.0,178,261,227.0,19179.12,0.0895,Sunny,1,17106.81,Winter,31257.63,2882386.72,98.92719816679067,728411.0875,625.1526,2881761.5674,98.90574213012648,0.75,0.25,-5915.765000000001,0.7841409691629956,39.375,2022,10,4,13024.0125,261.0,101.77765443723126,102.5671513818578
2022-11-01,West,Electronics,5197669.55,399,9992.85,14226.4825,0.084675,4,1,3,2,2,204.0,392,447,389.0,7618.76,0.1187,Cloudy,1,7840.63,Winter,39971.4,5157698.149999999,99.23097458167574,1299417.3875,799.428,5156898.721999999,99.21559407330925,0.5,0.5,6385.8525,1.0,15.338345864661653,2022,11,4,16654.75,447.0,78.39066562808188,78.94952796711377
2022-12-01,West,Electronics,3647894.62,251,10996.985,15678.355,0.0508,2,0,2,1,1,234.0,320,361,314.0,3025.47,0.1083,Cloudy,1,2952.42,Winter,21993.97,3625900.65,99.39707770396065,1823947.31,439.87940000000003,3625460.7706,99.38501925803985,0.5,0.5,12725.935,1.0,27.96812749003984,2022,12,4,18328.308333333334,361.0,-29.816726805958638,-29.696878569026108
2023-01-01,West,Electronics,1507293.67,254,5056.9375,6743.6375,0.137225,4,1,3,3,1,206.0,198,302,263.0,6235.4,0.1021,Cloudy,1,5581.46,Spring,20227.75,1487065.92,98.65800869448353,376823.4175,404.555,1486661.365,98.63116886837321,0.25,0.75,1162.1774999999998,0.752851711026616,24.330708661417322,2023,1,1,8428.229166666668,302.0,-58.680449217581845,-58.993864254281725
2023-02-01,West,Electronics,856217.3200000001,95,7392.26,9765.25,0.09290000000000001,2,0,2,1,1,279.0,170,225,196.0,8861.93,0.0986,Cloudy,0,9000.63,Spring,14784.52,841432.8,98.27327482700304,428108.66000000003,295.6904,841137.1096000001,98.2387403235431,0.5,0.5,764.6200000000008,0.8673469387755102,88.10526315789474,2023,2,1,12320.433333333334,225.0,-43.19505634227203,-43.42106888612122
2023-03-01,West,Electronics,1527692.1,121,10384.63,14855.116666666667,0.14926666666666666,3,1,2,2,1,302.0,158,218,190.0,5800.39,0.1733,Cloudy,0,5346.5,Spring,31153.89,1496538.2100000002,97.96072192819483,509230.7,623.0778,1495915.1322,97.91993636675872,0.3333333333333333,0.6666666666666666,9508.616666666667,0.8315789473684211,74.87603305785125,2023,3,1,17307.716666666667,218.0,78.4234054036655,77.84438650095673
2023-04-01,West,Electronics,3485571.29,219,11463.29,16772.47333333333,0.09103333333333334,3,1,2,1,2,361.0,186,282,246.0,20105.87,0.031,Windy,0,18095.96,Summer,34389.87,3451181.42,99.01336489376466,1161857.0966666667,687.7974,3450493.6226,98.99363219163995,0.6666666666666666,0.3333333333333333,-1323.4866666666676,0.7560975609756098,49.45205479452055,2023,4,2,19105.483333333337,283.0,128.1592796087641,130.66105478359967
2023-05-01,West,Electronics,462194.05000000005,127,3068.3549999999996,4042.84,0.10625,2,1,1,1,1,294.0,238,302,263.0,15323.61,0.1079,Cloudy,0,17014.3,Summer,6136.709999999999,456057.34,98.67226546944946,231097.02500000002,122.73419999999999,455934.6058,98.64571077883845,0.5,0.5,-12971.46,0.9049429657794676,69.44881889763779,2023,5,2,5113.924999999999,302.0,-86.73979065279713,-86.78639476932445
2023-06-01,West,Electronics,1784243.62,163,9520.095,12806.895,0.11549999999999999,2,2,0,0,2,301.0,214,315,274.0,17306.8,0.0651,Sunny,0,18061.41,Summer,19040.19,1765203.4300000002,98.93287050117068,892121.81,380.80379999999997,1764822.6262,98.9115279111941,1.0,0.0,-5254.514999999999,0.781021897810219,55.39877300613497,2023,6,2,15866.824999999999,315.0,286.03777352823994,287.07801595875264
2023-07-01,West,Electronics,4048167.75,317,10616.1375,14161.755,0.094325,4,2,2,1,3,213.0,202,293,255.0,19394.61,0.1719,Rainy,0,17881.09,Autumn,42464.55,4005703.2,98.95101802537704,1012041.9375,849.291,4004853.909,98.93003838588457,0.75,0.25,-3719.335000000001,0.792156862745098,20.157728706624606,2023,7,3,17693.562500000004,293.0,126.88424969679866,126.92670920834775
2023-08-01,West,Electronics,1614035.4,142,8407.41,12447.645,0.0849,2,1,1,1,1,404.0,183,239,208.0,19627.18,0.0811,Cloudy,1,21117.89,Autumn,16814.82,1597220.5799999998,98.95821244069367,807017.7,336.2964,1596884.2835999997,98.93737668950754,0.5,0.5,-8670.244999999999,0.8798076923076923,85.35211267605634,2023,8,3,14012.35,239.0,-60.129236245212425,-60.12627876359322
2023-09-01,West,Electronics,1332589.59,150,6919.844999999999,9516.475,0.11504999999999999,2,0,2,1,1,192.0,182,208,181.0,8543.43,0.1033,Rainy,0,9550.37,Autumn,13839.689999999999,1318749.9000000001,98.96144393563814,666294.795,276.7938,1318473.1062,98.94067281435088,0.5,0.5,-33.89500000000044,1.0,38.4,2023,9,3,11533.074999999999,208.0,-17.437400071894327,-17.434649477064944
2023-10-01,West,Electronics,2594999.4,267,8131.4675,10864.865,0.144225,4,0,4,1,3,329.0,259,307,267.0,3385.36,0.1409,Cloudy,1,3706.97,Winter,32525.87,2562473.53,98.74659431520485,648749.85,650.5174,2561823.0126,98.72152620150896,0.75,0.25,7157.895,0.9700374531835206,36.96629213483146,2023,10,4,13552.445833333333,307.0,94.7335788507848,94.30225770652886
2023-11-01,West,Electronics,4368837.22,377,9126.76,13087.8825,0.114625,4,1,3,3,1,178.0,297,377,328.0,10910.3,0.0811,Rainy,1,9737.2,Winter,36507.04,4332330.18,99.16437628225479,1092209.305,730.1408,4331600.0391999995,99.14766380789989,0.25,0.75,3350.682499999999,0.9054878048780488,14.16445623342175,2023,11,4,15211.266666666668,377.0,68.35600116131049,69.08272030876358
2023-12-01,West,Electronics,5542548.640000001,434,10059.970000000001,14122.5775,0.098775,4,0,4,1,3,356.0,417,472,411.0,20912.13,0.1385,Sunny,1,20412.33,Winter,40239.880000000005,5502308.760000001,99.27398237501079,1385637.1600000001,804.7976000000001,5501503.962400001,99.259462022511,0.75,0.25,-6289.752500000002,1.0,24.608294930875577,2023,12,4,16766.61666666667,473.0,26.865533342073135,27.00858603316638
2024-01-01,West,Electronics,2543170.3,190,12096.563333333334,15435.143333333335,0.1269,3,1,2,0,3,240.0,207,258,225.0,10963.17,0.1991,Cloudy,1,10604.16,Spring,36289.69,2506880.61,98.57305309046744,847723.4333333332,725.7938,2506154.8162,98.54451415227679,1.0,0.0,4830.983333333335,0.92,37.89473684210527,2024,1,1,20160.93888888889,259.0,-54.115507771168616,-54.44600543181826
2024-02-01,West,Electronics,2023197.35,169,10478.223333333333,14220.803333333335,0.11093333333333333,3,0,3,1,2,335.0,170,187,163.0,6430.15,0.1567,Sunny,0,6063.64,Spring,31434.67,1991762.6800000002,98.44628750625836,674399.1166666667,628.6934,1991133.9866000002,98.41521325638351,0.6666666666666666,0.3333333333333333,8157.163333333335,1.0,59.467455621301774,2024,2,1,17463.705555555556,187.0,-20.44585649651538,-20.55024000396387
2024-03-01,West,Electronics,1828478.46,238,6376.37,8738.935000000001,0.10342499999999999,4,1,3,3,1,344.0,178,213,186.0,4578.21,0.1525,Cloudy,0,4601.27,Spring,25505.48,1802972.98,98.60509814263823,457119.615,510.1096,1802462.8704,98.57720010549099,0.25,0.75,4137.665000000001,0.956989247311828,43.36134453781512,2024,3,1,10627.283333333333,214.0,-9.624315195944677,-9.4755610355569
2024-04-01,West,Electronics,2389230.05,254,7501.4425,10654.1275,0.146775,4,0,4,3,1,321.0,175,217,189.0,19370.58,0.0757,Windy,0,19383.68,Summer,30005.77,2359224.28,98.74412386534314,597307.5125,600.1154,2358624.1646,98.71900634265,0.25,0.75,-8729.5525,0.9259259259259259,37.91338582677165,2024,4,2,12502.404166666667,217.0,30.66766178913587,30.855631110813242
2024-05-01,West,Electronics,2323227.3099999996,184,9792.626666666667,13414.539999999999,0.10666666666666667,3,2,1,2,1,266.0,172,226,197.0,6184.33,0.1126,Sunny,0,5891.5,Summer,29377.88,2293849.4299999997,98.7354711321812,774409.1033333332,587.5576,2293261.8723999998,98.71018055482483,0.3333333333333333,0.6666666666666666,7523.039999999999,0.8730964467005076,43.369565217391305,2024,5,2,16321.044444444446,227.0,-2.7625108766734408,-2.771204212227041
2024-06-01,West,Electronics,1449816.9000000001,132,8070.425,12039.0,0.17035,2,1,1,0,2,368.0,304,346,301.0,18056.9,0.1397,Rainy,0,20141.18,Summer,16140.85,1433676.05,98.88669734778233,724908.4500000001,322.817,1433353.233,98.86443129473797,1.0,0.0,-8102.18,1.0,83.63636363636363,2024,6,2,13450.708333333334,346.0,-37.594703120117835,-37.497184676081815
2024-07-01,West,Electronics,1299454.5,147,7873.99,10012.845000000001,0.0554,2,0,2,1,1,303.0,376,425,370.0,14867.58,0.1049,Windy,0,15725.61,Autumn,15747.98,1283706.52,98.78810839471485,649727.25,314.9596,1283391.5604,98.76387056260916,0.5,0.5,-5712.764999999999,1.0,61.836734693877546,2024,7,3,13123.316666666668,425.0,-10.371130313076094,-10.462297021239564
2024-08-01,West,Electronics,1513639.23,214,5828.646666666667,7964.003333333334,0.09436666666666667,3,1,2,1,2,254.0,188,284,247.0,11082.63,0.1368,Cloudy,1,10676.9,Autumn,17485.940000000002,1496153.29,98.84477492037519,504546.41,349.71880000000004,1495803.5712000001,98.82167041878269,0.6666666666666666,0.3333333333333333,-2712.8966666666656,0.7611336032388664,35.60747663551402,2024,8,3,9714.411111111112,284.0,16.482664841285334,16.55083431698714
2024-09-01,West,Electronics,2640228.37,348,6776.02,9597.955,0.1131,4,0,4,1,3,289.0,242,278,242.0,14697.71,0.1104,Rainy,0,13915.25,Autumn,27104.08,2613124.29,98.97341910616618,660057.0925,542.0816000000001,2612582.2084,98.95288748828949,0.75,0.25,-4317.295,1.0,24.913793103448278,2024,9,3,11293.366666666669,278.0,74.42917160649966,74.66078158270943
2024-10-01,West,Electronics,1152949.37,152,7892.995,11022.415,0.1391,2,0,2,0,2,287.0,298,401,349.0,8238.63,0.0496,Rainy,1,9129.76,Winter,15785.99,1137163.3800000001,98.63081672007853,576474.685,315.7198,1136847.6602,98.60343305448008,1.0,0.0,1892.6550000000007,0.8538681948424068,56.64473684210527,2024,10,4,13154.991666666667,401.0,-56.33145287352548,-56.48566936784625
2024-11-01,West,Electronics,4117326.5100000002,389,8452.6,11382.3475,0.08829999999999999,4,1,3,3,1,258.0,288,399,347.0,17851.3,0.1146,Windy,1,18971.59,Winter,33810.4,4083516.1100000003,99.17882635934065,1029331.6275000001,676.2080000000001,4082839.9020000002,99.16240288652746,0.25,0.75,-7589.2425,0.829971181556196,19.897172236503856,2024,11,4,14087.666666666668,399.0,257.1125165713044,259.1369402371577
2024-12-01,West,Electronics,4790713.92,492,8095.682500000001,11379.9725,0.12967499999999998,4,1,3,1,3,211.0,312,451,393.0,6675.5,0.0841,Windy,1,6500.19,Winter,32382.730000000003,4758331.1899999995,99.32405210286485,1197678.48,647.6546000000001,4757683.5353999995,99.31053314492215,0.75,0.25,4879.7825,0.7938931297709924,12.865853658536587,2024,12,4,13492.804166666669,452.0,16.35496743735292,16.52878020197226
2022-01-01,West,Food,119998.19,205,380.47333333333336,635.5566666666667,0.07933333333333333,3,0,3,1,2,197.0,238,296,258.0,88.57,0.0655,Sunny,1,88.54,Spring,1141.42,118856.77,99.04880231943498,39999.39666666667,22.828400000000002,118833.9416,99.02977836582369,0.6666666666666666,0.3333333333333333,547.0166666666668,0.9224806201550387,28.82926829268293,2022,1,1,634.1222222222223,297.0,,
2022-02-01,West,Food,62177.09,195,210.18,327.465,0.064175,4,1,3,1,3,321.0,210,286,249.0,260.64,0.047,Sunny,0,266.51,Spring,840.72,61336.369999999995,98.64786209840312,15544.2725,16.8144,61319.55559999999,98.62081934037118,0.75,0.25,60.954999999999984,0.8433734939759037,49.38461538461539,2022,2,1,350.3,286.0,-48.18497679006659,-48.39895506756464
2022-03-01,West,Food,79617.2,135,346.945,585.97,0.05105,2,2,0,0,2,205.0,205,307,267.0,180.12,0.0951,Sunny,0,167.97,Spring,693.89,78923.31,99.12846721562677,39808.6,13.8778,78909.4322,99.11103655993931,1.0,0.0,418.0,0.7677902621722846,45.55555555555556,2022,3,1,578.2416666666667,307.0,28.049093323601994,28.685590474174937
2022-04-01,West,Food,164286.51,259,428.0366666666667,687.3866666666667,0.0773,3,2,1,2,1,257.0,239,299,260.0,373.14,0.1219,Sunny,0,416.84,Summer,1284.1100000000001,163002.40000000002,99.21837161188706,54762.170000000006,25.6822,162976.7178,99.20273904412481,0.3333333333333333,0.6666666666666666,270.5466666666667,0.9192307692307692,29.76833976833977,2022,4,2,713.3944444444445,299.0,106.34550072094977,106.53642189051263
2022-05-01,West,Food,54497.729999999996,149,247.29500000000002,404.375,0.09509999999999999,2,1,1,0,2,348.0,227,346,301.0,300.01,0.0852,Rainy,0,299.68,Summer,494.59000000000003,54003.14,99.0924576124547,27248.864999999998,9.891800000000002,53993.2482,99.07430676470379,1.0,0.0,104.695,0.7541528239202658,70.06711409395973,2022,5,2,412.15833333333336,346.0,-66.82762936530821,-66.87057579214544
2022-06-01,West,Food,154144.73,271,355.05,575.0633333333334,0.03646666666666667,3,1,2,1,2,262.0,264,311,271.0,283.2,0.0354,Windy,0,304.47,Summer,1065.15,153079.58000000002,99.30899356727927,51381.57666666667,21.303,153058.277,99.29517343862486,0.6666666666666666,0.3333333333333333,270.59333333333336,0.974169741697417,29.00369003690037,2022,6,2,591.75,312.0,182.84614790377512,183.4766977401445
2022-07-01,West,Food,72894.3,235,233.26,372.03000000000003,0.1307,3,2,1,0,3,208.0,285,333,290.0,128.91,0.1496,Windy,0,134.26,Autumn,699.78,72194.52,99.04000724336471,24298.100000000002,13.9956,72180.52440000001,99.02080738823202,1.0,0.0,237.77000000000004,0.9827586206896551,26.5531914893617,2022,7,3,388.76666666666665,334.0,-52.71048189581311,-52.84114925715516
2022-08-01,West,Food,108851.82,169,453.6,715.7049999999999,0.1083,2,1,1,0,2,251.0,339,376,327.0,459.26,0.0723,Cloudy,1,414.72,Autumn,907.2,107944.62000000001,99.16657342063733,54425.91,18.144000000000002,107926.47600000001,99.14990488905009,1.0,0.0,300.9849999999999,1.0,44.556213017751475,2022,8,3,756.0000000000001,376.0,49.32830138982061,49.52298684047798
2022-09-01,West,Food,27723.690000000002,175,100.14666666666666,163.50333333333333,0.13066666666666668,3,3,0,1,2,252.0,236,300,261.0,156.69,0.1376,Sunny,0,142.67,Autumn,300.44,27423.250000000004,98.9163058741459,9241.230000000001,6.0088,27417.241200000004,98.89463199162883,0.6666666666666666,0.3333333333333333,20.833333333333343,0.9042145593869731,43.2,2022,9,3,166.9111111111111,300.0,-74.53079792326854,-74.59637132968189
2022-10-01,West,Food,136095.3,212,455.42,706.7766666666666,0.10286666666666666,3,1,2,1,2,280.0,234,258,225.0,288.28,0.0769,Sunny,1,312.48,Winter,1366.26,134729.03999999998,98.99610052661627,45365.1,27.3252,134701.7148,98.9760225371486,0.6666666666666666,0.3333333333333333,394.2966666666666,1.0,39.62264150943396,2022,10,4,759.0333333333334,259.0,390.8989387776302,391.30294991167807
2022-11-01,West,Food,121719.55,278,302.035,506.77,0.095,4,1,3,1,3,262.0,234,317,276.0,83.58,0.0915,Cloudy,1,87.15,Winter,1208.14,120511.41,99.00743964301543,30429.8875,24.162800000000004,120487.2472,98.98758843587574,0.75,0.25,419.62,0.8478260869565217,28.273381294964025,2022,11,4,503.3916666666667,317.0,-10.56300254307091,-10.552551332479387
2022-12-01,West,Food,101674.75,189,363.345,603.935,0.0956,2,1,1,2,0,302.0,317,385,335.0,276.27,0.1111,Cloudy,1,281.46,Winter,726.69,100948.06,99.28527977693577,50837.375,14.533800000000001,100933.5262,99.27098537247447,0.0,1.0,322.47499999999997,0.9462686567164179,47.93650793650794,2022,12,4,605.575,385.0,-16.46802013316678,-16.228871896742948
